,id,carat,cut,color,clarity,depth,table,x,y,z,price
11531,11532,0.3,Ideal,E,SI1,62.2,55.0,4.29,4.33,2.68,499
11532,11533,0.3,Premium,G,VS1,61.8,60.0,4.29,4.32,2.66,605
11533,11534,0.26,Ideal,H,VVS1,61.2,56.0,4.11,4.16,2.53,468
11534,11535,1.3,Fair,J,SI1,66.0,57.1,6.73,6.82,4.45,5488
11535,11536,0.6,Very Good,H,SI1,60.4,63.0,5.45,5.41,3.28,1378
11536,11537,0.25,Premium,F,IF,61.1,58.0,4.1,4.08,2.5,740
11537,11538,0.3,Ideal,G,VVS2,62.4,57.0,4.27,4.29,2.67,665
11538,11539,0.42,Ideal,G,IF,60.4,55.0,4.85,4.86,2.93,1400
11539,11540,0.77,Good,E,SI2,58.1,63.0,6.02,6.06,3.5,2371
11540,11541,0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,3937
11541,11542,0.74,Premium,F,VS2,,58.0,5.77,5.72,3.58,2560
11542,11543,0.42,Premium,E,VS1,59.5,59.0,4.86,4.88,2.9,1105
11543,11544,2.02,Good,J,SI1,63.5,60.0,7.93,7.98,5.05,12798
11544,11545,0.73,Fair,J,VS1,64.6,60.0,5.68,5.59,3.64,1802
11545,11546,1.0,Premium,D,VS1,61.9,55.0,6.4,6.36,3.95,8333
11546,11547,1.51,Ideal,G,SI2,61.8,57.0,7.37,7.31,4.54,7103
11547,11548,0.5,Very Good,F,SI1,61.2,61.0,5.06,5.1,3.11,1250
11548,11549,0.51,Ideal,G,VVS2,,56.0,5.12,5.14,3.16,1827
11549,11550,2.01,Premium,J,VS2,58.6,61.0,8.18,8.14,4.78,10401
11550,11551,0.52,Very Good,D,SI1,63.3,58.0,5.15,5.12,3.25,1605
11551,11552,0.9,Very Good,I,VS2,62.5,57.0,6.12,6.2,3.85,3209
11552,11553,0.5,Premium,E,SI1,62.4,61.0,5.1,4.98,3.15,1348
11553,11554,0.72,Premium,E,VS2,63.0,55.0,5.79,5.61,3.59,2802
11554,11555,1.11,Ideal,I,SI1,61.9,55.0,6.65,6.66,4.12,5329
11555,11556,0.26,Ideal,E,VVS2,62.5,55.0,4.09,4.07,2.55,724
11556,11557,1.22,Very Good,E,SI2,63.3,56.0,6.78,6.75,4.28,5739
11557,11558,1.24,Ideal,G,VS1,61.5,56.0,6.92,6.97,4.27,8830
11558,11559,1.02,Good,G,SI2,,58.0,6.48,6.55,3.9,4159
11559,11560,1.01,Premium,E,VS2,60.9,58.0,6.53,6.47,3.96,7522
11560,11561,0.8,Ideal,I,VS1,62.6,54.0,5.92,5.96,3.72,2842
11561,11562,1.0,Premium,H,SI2,62.8,60.0,6.46,6.34,4.02,3080
11562,11563,0.56,Premium,F,VS2,,57.0,5.39,5.35,3.26,2318
11563,11564,0.31,Very Good,H,VS2,63.0,57.0,4.32,4.34,2.73,489
11564,11565,0.32,Ideal,E,VS1,61.9,56.0,4.38,4.41,2.72,758
11565,11566,0.5,Ideal,E,VS2,61.4,57.0,5.08,5.11,3.13,1624
11566,11567,1.0,Premium,G,VS1,62.9,60.0,6.36,6.29,3.98,6989
11567,11568,0.42,Premium,D,SI2,60.1,58.0,4.83,4.88,2.92,700
11568,11569,0.53,Good,E,SI2,63.4,56.0,5.16,5.18,3.28,1141
11569,11570,0.9,Very Good,G,SI2,63.1,59.0,6.11,6.16,3.87,3353
11570,11571,0.4,Very Good,F,SI1,,60.0,4.66,4.7,2.91,756
11571,11572,0.31,Premium,F,VS2,62.3,60.0,4.35,4.32,2.7,802
11572,11573,1.01,Very Good,F,VVS1,62.8,59.0,6.37,6.43,4.02,9474
11573,11574,0.32,Ideal,E,VS2,62.8,54.0,4.38,4.35,2.74,900
11574,11575,1.09,Premium,G,VS2,60.6,62.0,6.68,6.58,4.02,6153
11575,11576,0.45,Good,G,VVS1,64.0,57.0,4.86,4.82,3.1,1254
11576,11577,0.31,Ideal,E,VVS1,61.7,56.0,4.36,4.33,2.68,988
11577,11578,1.05,Ideal,F,VVS1,,57.0,6.5,6.41,4.05,9784
11578,11579,1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,6133
11579,11580,0.33,Good,G,IF,57.9,60.0,4.55,4.57,2.64,984
11580,11581,0.32,Premium,F,VS2,62.1,59.0,4.35,4.41,2.72,645
11581,11582,1.22,Ideal,J,VS1,61.5,55.0,6.86,6.87,4.22,5649
11582,11583,0.7,Ideal,H,VS2,61.4,56.0,5.72,5.75,3.52,2733
11583,11584,0.71,Ideal,D,VS2,62.7,57.0,5.7,5.75,3.59,3212
11584,11585,0.78,Very Good,I,VVS2,61.4,56.0,5.91,5.95,3.64,2816
11585,11586,1.71,Very Good,H,VS2,62.6,59.0,7.54,7.58,4.73,13445
11586,11587,0.52,Premium,E,SI2,61.1,57.0,5.23,5.12,3.16,1088
11587,11588,0.33,Premium,I,VS2,,58.0,4.42,4.34,2.74,594
11588,11589,0.78,Ideal,J,VS1,61.4,57.0,5.9,5.93,3.63,2426
11589,11590,0.53,Ideal,D,VS2,61.5,56.0,5.17,5.23,3.2,1857
11590,11591,0.5,Premium,E,SI1,59.3,59.0,5.19,5.24,3.09,1410
11591,11592,1.5,Very Good,G,SI1,60.1,61.0,7.28,7.4,4.41,10019
11592,11593,0.31,Ideal,G,VVS2,61.4,56.0,4.38,4.35,2.68,907
11593,11594,1.01,Premium,G,SI2,60.6,59.0,6.49,6.41,3.91,3981
11594,11595,0.5,Good,E,VVS2,,62.0,5.04,5.09,3.12,2437
11595,11596,1.2,Very Good,G,VS2,62.0,55.0,6.8,6.84,4.23,7318
11596,11597,0.58,Very Good,J,VS2,62.8,57.0,5.28,5.33,3.33,1090
11597,11598,1.55,Premium,E,SI2,58.5,57.0,7.66,7.57,4.46,7161
11598,11599,0.5,Premium,G,VVS2,59.6,60.0,5.15,5.18,3.08,1838
11599,11600,0.59,Very Good,F,VS1,61.7,59.0,5.35,5.38,3.31,2034
11600,11601,0.3,Ideal,H,VS1,62.2,54.0,4.29,4.33,2.68,539
11601,11602,0.53,Ideal,H,VS1,61.7,56.0,5.21,5.23,3.22,1678
11602,11603,0.7,Ideal,E,SI2,62.9,56.0,5.66,5.6,3.54,2100
11603,11604,0.5,Premium,F,VS2,61.1,60.0,5.12,5.1,3.12,1654
11604,11605,0.47,Ideal,H,SI1,61.1,55.0,5.04,5.07,3.09,787
11605,11606,0.3,Ideal,G,IF,62.8,57.0,4.3,4.27,2.69,956
11606,11607,0.41,Ideal,F,VVS1,60.7,56.0,4.81,4.85,2.93,1295
11607,11608,0.7,Very Good,E,VS2,61.8,59.0,5.63,5.67,3.49,2952
11608,11609,1.26,Ideal,G,VS1,61.6,56.0,7.03,6.96,4.31,9243
11609,11610,0.41,Ideal,G,IF,61.0,57.0,4.81,4.79,2.93,1431
11610,11611,1.22,Premium,F,VVS2,63.0,56.0,6.88,6.76,4.3,10494
11611,11612,0.72,Good,I,VS1,61.3,63.0,5.67,5.75,3.5,2451
11612,11613,0.41,Very Good,F,VS1,62.9,57.0,4.7,4.74,2.97,889
11613,11614,1.0,Premium,H,VS1,59.1,60.0,6.45,6.42,3.8,4732
11614,11615,1.01,Ideal,F,SI2,60.6,57.0,6.49,6.55,3.95,4239
11615,11616,2.27,Ideal,I,SI2,63.0,54.0,8.36,8.39,5.28,15710
11616,11617,0.4,Very Good,D,SI2,63.1,57.0,4.75,4.72,2.99,798
11617,11618,0.28,Very Good,G,VVS2,61.4,55.0,4.21,4.24,2.59,522
11618,11619,0.56,Ideal,I,VVS1,61.1,55.0,5.35,5.33,3.26,1743
11619,11620,0.42,Ideal,G,VS2,,56.0,4.84,4.79,2.99,1087
11620,11621,0.31,Ideal,E,VVS1,59.7,60.0,4.41,4.43,2.64,853
11621,11622,0.82,Ideal,E,SI1,61.8,55.0,5.97,6.01,3.7,3588
11622,11623,0.25,Very Good,E,VVS1,57.7,62.0,4.16,4.19,2.41,548
11623,11624,1.2,Very Good,F,SI1,61.9,58.0,6.75,6.82,4.2,6985
11624,11625,1.03,Ideal,F,VVS1,62.1,56.3,6.43,6.5,4.02,10619
11625,11626,0.72,Premium,D,SI1,60.4,59.0,5.77,5.72,3.47,2691
11626,11627,0.5,Good,E,SI1,61.8,62.0,5.05,5.08,3.13,1259
11627,11628,0.3,Ideal,J,VVS1,60.4,57.0,4.36,4.38,2.64,464
11628,11629,0.74,Premium,G,SI2,62.8,57.0,5.77,5.73,3.61,2109
11629,11630,1.75,Ideal,G,VS2,,57.0,7.76,7.72,4.76,17343
11630,11631,1.2,Ideal,G,SI1,61.6,57.0,6.85,6.88,4.23,7372
11631,11632,0.33,Premium,E,VS2,61.1,59.0,4.45,4.49,2.73,723
11632,11633,0.3,Premium,H,VVS1,62.2,58.0,4.29,4.26,2.66,878
11633,11634,0.26,Ideal,I,VS1,61.9,56.0,4.08,4.16,2.55,358
11634,11635,0.32,Very Good,E,VS1,61.6,56.0,4.4,4.46,2.73,618
11635,11636,0.41,Very Good,E,VS2,62.7,58.0,4.68,4.73,2.95,833
11636,11637,1.51,Premium,J,VS2,62.3,59.0,7.35,7.31,4.57,7553
11637,11638,0.48,Very Good,E,VS1,59.1,62.0,5.14,5.18,3.05,1616
11638,11639,0.71,Ideal,E,VS2,62.5,56.0,5.69,5.71,3.56,3304
11639,11640,0.28,Good,F,VVS2,64.9,57.0,4.13,4.16,2.69,492
11640,11641,1.56,Ideal,H,SI1,60.4,59.0,7.5,7.53,4.54,10642
11641,11642,1.54,Ideal,G,VVS1,60.8,57.0,7.49,7.45,4.54,16316
11642,11643,1.34,Ideal,E,VVS2,62.6,54.0,7.05,7.07,4.42,14593
11643,11644,0.32,Premium,G,SI1,61.6,58.0,4.4,4.36,2.7,612
11644,11645,0.6,Very Good,G,VVS1,60.0,58.0,5.53,5.43,3.29,2485
11645,11646,1.01,Premium,D,SI2,61.5,56.0,6.46,6.39,3.95,4805
11646,11647,0.9,Fair,G,SI1,65.4,57.0,6.04,5.95,3.92,3145
11647,11648,1.5,Good,D,VS2,64.1,54.0,7.17,7.24,4.62,13232
11648,11649,0.79,Good,H,SI2,59.2,58.0,6.05,6.07,3.59,2346
11649,11650,1.16,Ideal,D,VS2,62.1,57.0,6.7,6.73,4.17,8038
11650,11651,0.3,Premium,H,VVS1,61.3,58.0,4.32,4.3,2.64,761
11651,11652,0.47,Ideal,D,VVS1,62.1,55.0,4.98,5.01,3.1,2460
11652,11653,0.58,Premium,F,SI1,61.0,57.0,5.41,5.34,3.28,1634
11653,11654,0.43,Good,F,SI1,63.8,57.0,4.82,4.8,3.07,948
11654,11655,1.2,Ideal,D,SI1,61.1,56.0,6.86,6.89,4.2,9317
11655,11656,0.24,Premium,D,VVS1,61.5,60.0,4.0,3.97,2.45,710
11656,11657,1.68,Ideal,G,VS2,62.1,55.0,7.64,7.59,4.73,10838
11657,11658,0.36,Very Good,G,VS1,61.8,56.0,4.57,4.6,2.84,741
11658,11659,1.5,Premium,I,SI1,62.0,62.0,7.35,7.3,4.54,8736
11659,11660,1.01,Premium,E,SI1,62.4,58.0,6.42,6.37,3.99,4480
11660,11661,1.02,Premium,G,VVS1,63.0,58.0,6.43,6.4,4.04,7797
11661,11662,0.8,Ideal,E,VS2,61.4,55.0,5.96,5.99,3.67,3192
11662,11663,0.7,Fair,G,I1,67.5,55.0,5.59,5.37,3.71,1069
11663,11664,0.55,Premium,F,VS2,62.2,58.0,5.26,5.22,3.26,1698
11664,11665,1.01,Good,G,SI1,63.3,59.0,6.24,6.31,3.97,4781
11665,11666,0.26,Ideal,G,SI1,62.2,54.0,4.11,4.12,2.56,394
11666,11667,0.9,Premium,E,VS2,58.0,61.0,6.45,6.34,3.71,4385
11667,11668,0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,998
11668,11669,0.64,Ideal,G,VVS1,61.9,56.0,5.53,5.56,3.43,2766
11669,11670,1.56,Premium,G,VS1,60.9,58.0,7.49,7.53,4.57,14139
11670,11671,0.3,Ideal,H,SI1,62.1,56.0,4.29,4.31,2.67,450
11671,11672,0.72,Premium,D,SI1,62.6,54.0,5.78,5.72,3.6,3048
11672,11673,0.72,Ideal,F,VS1,61.4,56.0,5.75,5.79,3.54,3759
11673,11674,0.41,Good,H,VVS1,62.6,62.0,4.7,4.76,2.96,892
11674,11675,0.5,Premium,E,VS2,61.4,58.0,5.12,5.07,3.13,1746
11675,11676,0.44,Very Good,J,VS1,63.1,57.0,4.87,4.83,3.06,891
11676,11677,0.34,Premium,H,SI1,62.1,59.0,4.46,4.5,2.78,477
11677,11678,0.9,Ideal,D,VS2,61.2,56.0,6.2,6.26,3.81,6689
11678,11679,2.01,Premium,H,SI1,60.2,58.0,8.06,8.03,4.84,14502
11679,11680,1.03,Fair,E,SI1,65.1,58.0,6.35,6.24,4.1,5624
11680,11681,0.96,Very Good,I,SI2,62.7,58.0,6.2,6.24,3.9,3286
11681,11682,0.52,Ideal,E,VVS2,61.8,56.0,5.15,5.18,3.19,2430
11682,11683,0.71,Ideal,H,VS1,62.2,57.0,5.66,5.73,3.54,2559
11683,11684,0.35,Premium,E,VS2,62.1,59.0,4.49,4.46,2.78,984
11684,11685,0.7,Ideal,F,SI2,62.0,55.0,5.69,5.73,3.54,2259
11685,11686,0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2147
11686,11687,0.7,Very Good,H,VVS1,63.5,58.0,5.63,5.59,3.56,2682
11687,11688,0.41,Ideal,I,VVS2,62.3,56.0,4.77,4.73,2.96,1061
11688,11689,1.61,Ideal,G,SI1,62.4,55.0,7.51,7.48,4.68,11859
11689,11690,1.13,Ideal,E,SI1,62.2,55.0,6.69,6.66,4.15,6682
11690,11691,0.26,Very Good,E,VVS2,60.8,61.0,4.12,4.13,2.51,564
11691,11692,0.9,Good,G,VS2,63.6,59.0,6.04,6.1,3.86,4093
11692,11693,0.4,Ideal,D,VS2,61.3,56.0,4.79,4.74,2.92,1050
11693,11694,0.3,Ideal,E,VVS2,61.3,54.0,4.34,4.37,2.67,837
11694,11695,0.71,Ideal,G,SI1,62.1,54.0,5.72,5.75,3.56,2513
11695,11696,0.43,Ideal,G,SI1,,57.0,4.84,4.87,2.98,790
11696,11697,0.75,Ideal,D,VS2,61.7,55.0,5.82,5.85,3.6,3625
11697,11698,1.0,Good,E,SI1,62.4,59.0,6.35,6.4,3.98,4936
11698,11699,1.0,Premium,E,SI1,61.0,61.0,6.45,6.4,3.92,4805
11699,11700,0.4,Ideal,D,VS1,62.3,56.0,4.74,4.77,2.96,1059
11700,11701,0.36,Ideal,D,VS1,61.7,55.0,4.58,4.62,2.84,1094
11701,11702,1.02,Premium,G,VS1,62.0,59.0,6.45,6.39,3.98,6238
11702,11703,0.42,Ideal,J,VS1,62.7,57.0,4.75,4.79,2.99,723
11703,11704,0.46,Ideal,F,SI2,62.1,54.7,4.95,4.98,3.08,851
11704,11705,0.57,Very Good,G,VS2,62.1,57.0,5.27,5.3,3.28,1608
11705,11706,0.9,Ideal,E,SI1,61.9,54.0,6.19,6.22,3.84,5373
11706,11707,0.33,Premium,E,VS2,61.0,60.0,4.42,4.47,2.71,723
11707,11708,0.33,Very Good,D,SI2,63.4,56.0,4.43,4.4,2.8,631
11708,11709,0.3,Ideal,D,VVS2,61.7,55.0,4.33,4.36,2.68,814
11709,11710,0.36,Premium,E,VS2,62.3,58.0,4.55,4.51,2.82,1013
11710,11711,0.83,Fair,I,VS2,64.9,58.0,5.9,5.84,3.81,2577
11711,11712,1.08,Premium,F,SI2,62.3,58.0,6.55,6.52,4.07,4414
11712,11713,0.4,Ideal,E,SI1,61.8,56.0,4.74,4.71,2.92,945
11713,11714,1.7,Premium,I,VS2,62.2,58.0,7.6,7.65,4.74,11781
11714,11715,0.71,Ideal,D,VS2,60.9,56.0,5.76,5.79,3.52,4029
11715,11716,0.61,Very Good,E,SI1,62.2,60.0,5.44,5.4,3.37,1983
11716,11717,1.01,Very Good,E,SI1,62.8,60.0,6.38,6.39,4.01,5132
11717,11718,1.18,Very Good,E,SI2,62.5,60.0,6.7,6.74,4.2,5088
11718,11719,0.34,Ideal,D,VS1,61.3,56.0,4.5,4.54,2.77,742
11719,11720,0.9,Very Good,G,SI1,63.1,59.0,6.15,6.11,3.87,3669
11720,11721,1.07,Ideal,E,SI2,61.6,55.0,6.62,6.59,4.07,4564
11721,11722,0.79,Very Good,H,SI2,63.2,55.0,5.93,5.9,3.74,2348
11722,11723,0.5,Ideal,F,SI1,61.0,56.0,5.15,5.17,3.15,1286
11723,11724,1.0,Premium,F,VS2,,55.0,6.38,6.35,4.0,5864
11724,11725,2.03,Very Good,G,SI1,61.7,54.0,8.07,8.19,5.02,18507
11725,11726,0.7,Premium,D,VS1,62.5,59.0,5.69,5.64,3.54,3365
11726,11727,0.39,Ideal,E,VVS2,62.1,54.6,4.67,4.7,2.91,1100
11727,11728,1.2,Very Good,H,SI1,62.5,59.0,6.66,6.72,4.18,6019
11728,11729,0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,3795
11729,11730,0.32,Ideal,F,VVS1,61.5,56.0,4.39,4.42,2.71,803
11730,11731,0.76,Ideal,F,IF,59.6,58.0,5.95,5.96,3.55,4596
11731,11732,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,4101
11732,11733,0.32,Premium,F,VVS1,61.3,58.0,4.37,4.4,2.69,926
11733,11734,0.3,Ideal,E,VVS2,61.9,59.0,4.27,4.3,2.65,766
11734,11735,1.53,Very Good,H,SI1,61.3,56.0,7.42,7.44,4.56,10446
11735,11736,0.6,Good,G,SI1,65.3,56.0,5.21,5.26,3.42,1350
11736,11737,1.01,Good,G,SI1,63.1,55.0,6.31,6.33,3.99,4064
11737,11738,1.18,Very Good,J,SI2,63.5,57.0,6.68,6.74,4.26,4294
11738,11739,0.51,Ideal,D,SI1,,57.0,5.11,5.15,3.2,1548
11739,11740,0.72,Very Good,G,SI1,62.4,59.0,5.67,5.7,3.55,2482
11740,11741,1.13,Good,G,I1,63.4,58.0,6.58,6.61,4.18,3127
11741,11742,1.27,Very Good,F,SI2,61.0,61.0,6.95,7.01,4.26,5330
11742,11743,2.01,Premium,I,SI1,61.0,60.0,8.16,8.11,4.96,12617
11743,11744,0.91,Good,G,VS1,63.2,58.0,6.07,6.15,3.86,4284
11744,11745,1.01,Very Good,G,VS1,59.3,57.0,6.55,6.6,3.9,7451
11745,11746,0.52,Good,G,SI1,64.3,61.0,5.01,4.97,3.21,1147
11746,11747,0.9,Premium,E,VS2,59.5,58.0,6.33,6.28,3.75,5312
11747,11748,0.37,Premium,E,VS2,61.0,59.0,4.6,4.65,2.82,692
11748,11749,0.9,Ideal,E,VVS2,62.8,54.0,6.11,6.21,3.87,7286
11749,11750,0.3,Good,G,SI1,63.8,56.0,4.3,4.26,2.73,574
11750,11751,1.56,Ideal,H,SI2,62.4,55.0,7.39,7.48,4.64,9081
11751,11752,0.5,Good,D,VS1,64.3,54.0,5.02,5.06,3.24,1795
11752,11753,1.08,Premium,H,VS2,62.1,58.0,6.63,6.51,4.08,5250
11753,11754,2.02,Very Good,J,VS2,62.6,58.0,8.03,8.1,5.05,13499
11754,11755,1.01,Very Good,G,IF,61.1,56.0,6.45,6.48,3.95,9063
11755,11756,0.7,Ideal,D,SI2,62.0,57.0,5.68,5.65,3.51,2415
11756,11757,0.3,Ideal,F,IF,60.8,57.0,4.34,4.38,2.65,873
11757,11758,1.2,Very Good,I,SI1,63.1,58.0,6.72,6.66,4.22,4838
11758,11759,1.15,Premium,G,VS2,61.5,58.0,6.76,6.71,4.14,6492
11759,11760,0.8,Very Good,H,VS2,62.8,57.0,5.87,5.91,3.7,2808
11760,11761,1.52,Very Good,F,VS2,62.9,53.3,7.31,7.36,4.61,15649
11761,11762,0.71,Premium,I,SI1,61.7,56.0,5.73,5.71,3.53,1774
11762,11763,1.01,Very Good,H,SI2,63.4,57.0,6.39,6.32,4.03,3592
11763,11764,1.01,Good,E,SI2,63.3,58.0,6.37,6.39,4.04,4355
11764,11765,0.7,Very Good,D,SI2,60.9,60.0,5.68,5.72,3.47,1990
11765,11766,1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,5292
11766,11767,0.35,Ideal,G,SI1,61.8,55.0,4.54,4.56,2.81,503
11767,11768,0.7,Premium,F,VS2,60.6,58.0,5.8,5.72,3.49,2822
11768,11769,0.53,Ideal,F,VS1,62.3,55.0,5.18,5.22,3.24,1812
11769,11770,1.21,Premium,H,VS2,60.8,58.0,6.91,6.88,4.19,6710
11770,11771,1.0,Very Good,G,VVS2,64.9,57.0,6.21,6.28,4.05,6818
11771,11772,0.41,Ideal,D,VS1,61.0,57.0,4.78,4.82,2.93,1151
11772,11773,0.71,Very Good,G,SI1,63.2,58.0,5.68,5.65,3.58,2147
11773,11774,1.52,Premium,J,VS1,62.5,58.0,7.37,7.34,4.6,9014
11774,11775,0.54,Premium,D,SI1,60.0,58.0,5.26,5.3,3.17,1551
11775,11776,1.41,Very Good,H,SI1,62.6,59.0,7.08,7.14,4.45,8283
11776,11777,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,1250
11777,11778,1.11,Good,J,SI1,63.6,58.0,6.57,6.48,4.15,3916
11778,11779,1.21,Good,I,VS2,64.1,61.0,6.7,6.66,4.28,5028
11779,11780,0.31,Very Good,G,SI1,63.0,58.0,4.3,4.34,2.72,462
11780,11781,1.01,Good,I,SI1,61.7,58.0,6.33,6.4,3.93,4171
11781,11782,0.39,Good,F,SI1,63.3,54.0,4.62,4.67,2.94,718
11782,11783,0.53,Good,D,SI1,63.8,56.0,5.16,5.12,3.28,1636
11783,11784,0.41,Premium,E,VS1,60.6,59.0,4.8,4.77,2.9,1153
11784,11785,0.3,Ideal,E,VVS1,61.8,56.0,4.3,4.31,2.66,895
11785,11786,0.34,Ideal,F,SI1,59.4,57.0,4.58,4.54,2.71,630
11786,11787,0.31,Premium,G,VS1,60.4,59.0,4.41,4.37,2.65,695
11787,11788,0.34,Ideal,E,SI1,60.7,56.0,4.51,4.55,2.75,596
11788,11789,0.41,Ideal,E,VS1,61.7,57.0,4.8,4.76,2.95,1153
11789,11790,0.58,Ideal,J,VS1,61.9,58.0,5.31,5.35,3.3,1324
11790,11791,0.35,Premium,G,IF,,60.0,4.54,4.57,2.76,1044
11791,11792,0.52,Ideal,G,VVS2,60.9,56.0,5.22,5.26,3.19,1858
11792,11793,0.41,Premium,D,VVS2,61.8,58.0,4.75,4.79,2.95,1295
11793,11794,0.33,Very Good,D,SI1,60.0,59.0,4.47,4.5,2.69,608
11794,11795,0.41,Good,E,VVS1,64.1,55.0,4.68,4.71,3.01,1228
11795,11796,1.06,Ideal,D,VVS2,62.0,57.0,6.52,6.54,4.05,11837
11796,11797,0.42,Ideal,G,IF,61.5,56.0,4.84,4.85,2.98,1289
11797,11798,0.9,Premium,E,SI2,62.2,60.0,6.15,6.19,3.84,3662
11798,11799,0.5,Ideal,H,SI1,61.3,54.0,5.12,5.16,3.15,1666
11799,11800,0.38,Ideal,F,VVS1,61.1,57.0,4.71,4.69,2.87,1160
11800,11801,1.25,Ideal,J,VS2,62.6,54.0,6.94,6.9,4.33,5067
11801,11802,2.01,Premium,I,SI2,62.6,56.0,8.1,8.0,5.04,13833
11802,11803,0.32,Ideal,G,VVS2,61.5,57.0,4.39,4.43,2.71,730
11803,11804,1.21,Ideal,D,VS1,61.0,57.0,6.88,6.85,4.19,10335
11804,11805,1.32,Very Good,H,SI2,63.0,59.0,6.91,6.99,4.38,6085
11805,11806,0.32,Ideal,G,IF,,55.0,4.41,4.43,2.73,918
11806,11807,1.09,Premium,G,VS1,62.5,59.0,6.57,6.54,4.1,6951
11807,11808,0.57,Ideal,G,VVS2,61.7,54.0,5.41,5.32,3.31,2206
11808,11809,0.41,Very Good,D,VS2,62.1,53.0,4.78,4.82,2.98,912
11809,11810,0.5,Ideal,E,VS2,,55.0,5.12,5.14,3.15,1614
11810,11811,1.05,Ideal,G,VS1,62.2,57.0,6.49,6.51,4.04,7357
11811,11812,0.3,Very Good,G,IF,63.0,53.0,4.24,4.3,2.69,895
11812,11813,0.7,Premium,F,SI1,61.6,58.0,5.73,5.7,3.52,2463
11813,11814,0.71,Very Good,J,VS2,62.1,58.0,5.71,5.73,3.55,1675
11814,11815,1.01,Very Good,F,SI1,60.8,59.0,6.49,6.53,3.96,4869
11815,11816,1.5,Premium,F,VS2,61.1,58.0,7.36,7.33,4.49,14199
11816,11817,0.31,Very Good,F,VS1,59.7,55.0,4.42,4.46,2.65,679
11817,11818,1.3,Premium,J,VVS2,62.9,60.0,6.91,6.86,4.33,6405
11818,11819,0.32,Ideal,G,VVS1,60.8,56.0,4.44,4.37,2.68,1080
11819,11820,0.7,Good,D,VVS2,63.3,54.0,5.6,5.64,3.56,3267
11820,11821,1.01,Very Good,E,VS2,63.1,60.0,6.3,6.26,3.96,6335
11821,11822,0.72,Good,G,SI2,63.7,59.0,5.74,5.65,3.63,2333
11822,11823,1.01,Very Good,E,VS1,57.7,62.0,6.57,6.63,3.81,8668
11823,11824,0.3,Fair,F,VS2,65.4,55.0,4.25,4.22,2.77,776
11824,11825,1.21,Very Good,H,SI1,63.5,58.0,6.73,6.63,4.24,4944
11825,11826,0.47,Premium,G,SI1,62.7,58.0,4.97,4.99,3.12,931
11826,11827,0.38,Ideal,E,VVS1,61.5,56.0,4.67,4.7,2.88,1154
11827,11828,1.09,Ideal,E,SI2,59.4,57.0,6.74,6.65,3.98,3760
11828,11829,1.97,Premium,F,SI2,61.1,58.0,8.11,8.05,4.94,14542
11829,11830,1.01,Premium,G,SI1,63.0,58.0,6.35,6.29,3.98,4525
11830,11831,1.14,Ideal,F,VVS1,62.2,56.0,6.69,6.67,4.16,11844
11831,11832,0.7,Very Good,F,SI1,60.6,58.0,5.73,5.78,3.49,2231
11832,11833,0.4,Ideal,G,SI2,61.8,56.0,4.75,4.77,2.94,654
11833,11834,0.31,Ideal,G,IF,61.2,55.0,4.4,4.42,2.7,891
11834,11835,1.0,Premium,F,SI1,62.7,59.0,6.36,6.4,4.0,5197
11835,11836,1.28,Ideal,F,VS1,61.5,55.0,6.98,7.01,4.3,12061
11836,11837,0.55,Premium,D,SI1,60.7,58.0,5.3,5.24,3.2,1819
11837,11838,0.51,Ideal,F,VVS2,61.9,56.0,5.09,5.14,3.16,2098
11838,11839,0.43,Very Good,E,SI1,63.2,57.0,4.84,4.78,3.04,948
11839,11840,0.23,Very Good,E,VVS2,61.2,60.0,3.97,4.0,2.44,505
11840,11841,0.49,Premium,H,VS2,59.6,62.0,5.17,5.14,3.07,965
11841,11842,0.28,Very Good,E,VVS2,59.1,59.0,4.27,4.33,2.54,642
11842,11843,0.35,Ideal,E,VVS1,61.8,56.0,4.5,4.53,2.79,905
11843,11844,1.12,Premium,H,SI2,62.1,56.0,6.7,6.65,4.14,4014
11844,11845,0.53,Very Good,D,VS1,60.5,58.0,5.27,5.3,3.2,2170
11845,11846,1.15,Premium,H,SI2,61.6,60.0,6.72,6.75,4.15,4743
11846,11847,0.3,Premium,F,VS2,,59.0,4.32,4.29,2.63,776
11847,11848,0.3,Premium,G,VVS2,62.9,55.0,4.28,4.24,2.68,878
11848,11849,1.01,Premium,F,SI2,61.7,60.0,6.36,6.42,3.94,4533
11849,11850,1.01,Very Good,D,VVS2,59.8,57.0,6.49,6.58,3.91,10499
11850,11851,0.7,Very Good,F,VS2,61.7,63.0,5.61,5.64,3.47,2737
11851,11852,0.36,Premium,F,SI1,61.1,60.0,4.62,4.57,2.81,616
11852,11853,1.01,Premium,F,VS1,61.7,58.0,6.4,6.43,3.96,7372
11853,11854,1.52,Very Good,J,VS2,63.5,58.0,7.28,7.24,4.61,7504
