id,carat,cut,color,clarity,depth,table,x,y,z,price
4178,0.51,Good,E,VS2,63.1,59.0,5.04,5.07,3.19,1436
12381,0.52,Ideal,E,VS2,59.5,57.0,5.25,5.27,3.13,1689
23469,0.4,Good,F,I1,63.3,60.4,4.64,4.68,2.95,491
2463,0.5,Ideal,D,SI1,62.6,57.0,5.1,5.06,3.18,1654
19932,0.58,Very Good,I,VVS1,63.0,57.0,5.29,5.34,3.35,1636
5191,0.41,Very Good,F,SI1,63.6,57.0,4.72,4.75,3.01,680
13768,1.05,Premium,G,VS2,61.9,59.0,6.56,6.52,4.05,5821
15569,0.42,Very Good,F,VVS2,61.6,59.0,4.83,4.84,2.98,1131
13304,1.05,Ideal,H,SI1,62.4,57.0,6.49,6.52,4.06,5128
6662,1.53,Ideal,I,VS1,62.9,57.0,7.36,7.3,4.61,7968
751,0.42,Ideal,I,SI1,61.0,56.0,4.86,4.83,2.96,914
13698,0.32,Ideal,D,SI1,62.0,57.0,4.37,4.4,2.72,589
22367,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,5195
8019,0.28,Good,E,VVS1,64.6,55.0,4.15,4.18,2.69,492
1403,0.4,Premium,D,VS1,60.9,58.0,4.78,4.81,2.92,1123
8509,0.83,Ideal,H,SI1,62.5,55.0,6.04,6.0,3.76,2816
18988,0.56,Premium,G,VS2,62.5,57.0,5.28,5.25,3.29,1698
12390,0.43,Ideal,D,SI1,62.5,55.0,4.8,4.83,3.01,774
9285,0.3,Ideal,I,SI1,61.9,57.0,4.28,4.31,2.66,422
12432,0.33,Ideal,G,IF,61.0,55.0,4.49,4.52,2.75,946
21354,0.4,Ideal,I,SI2,61.3,56.0,4.76,4.79,2.93,612
10619,0.9,Very Good,H,SI1,61.7,57.0,6.21,6.26,3.85,3772
22934,0.7,Very Good,D,SI1,59.4,63.0,5.78,5.76,3.43,2628
9599,1.04,Ideal,G,VS1,61.5,55.0,6.54,6.55,4.02,6831
6832,1.03,Ideal,G,VS1,60.8,57.0,6.55,6.57,3.99,7587
10282,1.12,Ideal,F,VS2,61.9,55.0,6.68,6.73,4.15,7589
25939,0.71,Ideal,F,VS1,62.1,55.0,5.82,5.68,3.57,2839
24249,0.27,Very Good,E,VVS1,61.5,58.0,4.16,4.23,2.58,620
6948,0.32,Ideal,H,VVS1,60.4,57.0,4.46,4.42,2.68,936
24958,0.31,Ideal,I,VS2,61.4,55.0,4.35,4.41,2.69,452
7737,0.72,Ideal,H,VS1,61.8,55.0,5.78,5.81,3.58,3167
11860,0.34,Ideal,I,SI1,61.9,57.0,4.52,4.49,2.79,589
8902,0.41,Ideal,I,VVS1,62.3,53.0,4.77,4.79,2.98,785
10146,0.52,Very Good,E,VS1,58.9,64.0,5.23,5.3,3.1,2092
4274,1.01,Good,F,SI2,63.1,58.0,6.34,6.38,4.01,3768
23134,0.74,Premium,E,SI2,,58.0,5.77,5.73,3.6,2617
2081,1.02,Good,D,SI2,57.5,62.0,6.62,6.6,3.8,3909
25149,0.76,Good,D,VS2,63.5,55.0,5.81,5.85,3.7,3443
11991,1.12,Ideal,E,VVS1,61.5,56.0,6.7,6.76,4.13,14407
24578,1.52,Premium,E,SI1,62.5,59.0,7.26,7.33,4.56,12305
10268,2.01,Premium,I,VS1,62.9,59.0,8.03,7.94,5.02,18206
26180,0.55,Ideal,E,SI1,62.3,56.0,5.26,5.23,3.27,1668
17911,0.31,Ideal,D,VS1,61.8,55.0,4.36,4.34,2.69,877
19841,0.77,Good,F,SI1,63.2,57.0,5.82,5.85,3.69,2642
24146,1.43,Premium,D,VS2,62.6,59.0,7.19,7.21,4.51,13873
10263,0.4,Premium,G,VS1,60.3,59.0,4.8,4.76,2.88,1125
1769,0.51,Ideal,D,SI1,61.7,55.0,5.11,5.16,3.17,1569
23212,0.31,Ideal,D,SI2,61.3,56.0,4.36,4.41,2.69,462
21887,0.3,Ideal,E,VS1,61.7,57.0,4.31,4.28,2.65,911
7123,0.7,Ideal,G,VS2,60.0,57.0,5.8,5.84,3.49,2633
14051,0.38,Very Good,F,SI1,61.5,54.0,4.69,4.71,2.89,660
13497,0.7,Very Good,G,SI1,61.9,56.0,5.68,5.73,3.53,2042
19434,1.06,Premium,I,SI2,58.4,58.0,6.7,6.65,3.9,4007
24282,0.94,Premium,E,SI1,60.0,58.0,6.37,6.44,3.84,4661
18321,0.31,Very Good,G,VS2,60.7,61.0,4.33,4.37,2.64,544
26372,1.18,Premium,H,SI1,60.1,60.0,6.89,6.75,4.1,4746
14789,0.41,Ideal,E,SI1,62.5,55.0,4.73,4.77,2.97,755
14696,0.33,Ideal,F,VS2,61.4,57.0,4.48,4.45,2.74,854
1078,2.06,Ideal,I,VS2,59.2,57.0,8.39,8.29,4.94,15691
7982,0.7,Premium,E,SI1,60.7,58.0,5.73,5.74,3.48,2679
12388,1.09,Ideal,F,SI2,61.2,55.0,6.64,6.67,4.07,5016
21816,1.28,Premium,H,SI2,62.5,62.0,6.89,6.84,4.3,5161
15470,0.41,Premium,G,VS1,61.5,58.0,4.8,4.76,2.94,961
26292,0.62,Ideal,H,IF,61.9,55.0,5.5,5.52,3.41,2469
24135,0.33,Ideal,G,VVS1,62.2,57.0,4.41,4.46,2.76,868
14358,0.53,Ideal,G,VVS2,61.8,58.0,5.18,5.2,3.21,1941
7783,1.75,Ideal,I,VVS2,62.1,56.0,7.72,7.69,4.79,14394
1926,0.34,Ideal,G,VS2,62.4,57.0,4.46,4.48,2.79,517
26346,0.75,Premium,H,VS1,58.9,62.0,5.96,5.93,3.5,2588
19171,1.0,Premium,H,VS2,60.4,58.0,6.51,6.46,3.92,4984
18503,0.5,Ideal,F,VS2,61.1,58.0,5.1,5.13,3.13,1565
8483,0.3,Good,J,VS1,63.4,57.0,4.23,4.26,2.69,394
21493,1.01,Very Good,F,SI1,63.1,59.0,6.3,6.37,4.0,5010
8322,0.31,Ideal,I,IF,61.7,55.0,4.36,4.39,2.7,635
18537,0.38,Good,E,VVS1,62.4,64.0,4.61,4.59,2.87,975
3064,1.11,Very Good,J,VS2,61.8,56.0,6.59,6.64,4.09,4283
9705,0.3,Good,H,SI1,63.3,56.0,4.27,4.29,2.71,432
1702,1.59,Premium,G,SI1,62.1,58.0,7.45,7.43,4.62,10996
8004,1.08,Ideal,H,SI2,59.3,57.0,6.71,6.74,3.99,4455
9001,2.07,Ideal,I,SI2,62.0,55.0,8.22,8.12,5.07,16337
20689,1.01,Ideal,G,VVS2,62.0,58.0,6.36,6.39,3.95,7597
21070,0.25,Ideal,F,VS1,61.8,56.0,4.07,4.09,2.52,595
25899,0.36,Premium,F,SI1,,59.0,4.62,4.58,2.81,770
8465,0.93,Good,G,VS1,63.8,59.0,6.15,6.21,3.94,4503
14445,2.25,Ideal,I,SI2,62.4,57.0,8.39,8.32,5.21,17143
5322,1.2,Premium,F,SI2,62.7,60.0,6.73,6.67,4.21,4274
11714,1.7,Premium,I,VS2,62.2,58.0,7.6,7.65,4.74,11781
24725,2.01,Very Good,E,SI2,60.6,59.0,8.11,8.25,4.96,17118
7698,0.7,Very Good,F,VS2,63.6,57.0,5.61,5.65,3.58,2780
5271,1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,4692
14807,0.43,Very Good,G,IF,62.7,58.0,4.8,4.84,3.02,1286
15940,1.09,Very Good,F,IF,61.1,58.0,6.63,6.69,4.07,10663
10790,0.23,Very Good,F,VS2,61.0,59.0,3.95,3.99,2.42,402
25915,1.5,Premium,D,VS1,62.8,58.0,7.29,7.26,4.57,16793
14355,0.41,Very Good,G,VS2,61.0,56.0,4.81,4.83,2.94,827
4326,0.63,Ideal,F,VS2,61.2,56.0,5.56,5.51,3.39,2182
10887,0.42,Ideal,D,SI1,61.8,57.0,4.81,4.77,2.96,1040
12501,4.5,Fair,J,I1,65.8,58.0,10.23,10.16,6.72,18531
11202,2.15,Ideal,I,SI1,62.5,57.0,8.2,8.16,5.11,14534
12309,1.01,Very Good,D,SI2,62.0,57.0,6.41,6.46,3.99,5656
23757,0.78,Ideal,G,SI1,61.7,56.0,5.9,5.93,3.65,3056
24023,0.39,Ideal,G,VS1,62.0,55.0,4.71,4.66,2.9,1077
1551,0.75,Very Good,E,SI1,60.2,60.0,5.89,5.93,3.56,2968
21861,0.54,Premium,H,SI1,61.0,58.0,5.23,5.27,3.2,1154
20516,0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,1056
11775,0.54,Premium,D,SI1,60.0,58.0,5.26,5.3,3.17,1551
12111,2.04,Premium,I,VS2,62.5,58.0,8.22,8.09,5.1,17028
3314,1.0,Premium,E,VS2,60.0,60.0,6.43,6.43,3.89,6720
16545,1.7,Very Good,I,VS1,61.9,57.0,7.67,7.64,4.74,12621
15122,1.16,Ideal,G,IF,59.9,57.0,6.85,6.93,4.13,10368
16604,2.2,Premium,I,SI2,61.8,54.0,8.45,8.4,5.2,13719
8479,0.32,Ideal,G,VS2,62.0,57.0,4.41,4.39,2.73,720
18082,1.0,Very Good,D,SI2,63.3,56.0,6.38,6.35,4.03,4704
4456,0.57,Very Good,F,SI1,58.6,57.0,5.37,5.59,3.21,1364
10850,1.53,Premium,I,VS1,62.4,59.0,7.3,7.34,4.57,10729
11027,1.5,Premium,I,SI2,62.2,61.0,7.24,7.19,4.49,7056
8011,1.5,Good,H,VS2,63.9,59.0,7.25,7.18,4.61,8165
23039,0.31,Very Good,G,SI1,,55.0,4.31,4.34,2.7,462
14873,0.51,Premium,E,SI1,61.3,59.0,5.15,5.13,3.15,1624
25489,1.14,Premium,F,SI1,61.1,58.0,6.77,6.72,4.12,6448
1007,0.26,Very Good,E,VVS2,62.6,58.0,4.07,4.11,2.56,597
13707,0.7,Very Good,I,VS1,62.7,58.0,5.61,5.65,3.53,2288
14321,2.29,Ideal,J,SI2,62.3,57.0,8.39,8.43,5.24,13200
2467,2.35,Premium,I,SI1,61.8,58.0,8.58,8.44,5.26,14185
11079,2.01,Very Good,G,SI1,63.5,60.0,7.98,7.89,5.04,15038
2693,1.2,Premium,I,SI1,61.4,57.0,6.87,6.8,4.2,5098
13257,1.01,Very Good,H,SI1,63.1,60.0,6.41,6.37,4.03,4513
3532,0.66,Ideal,I,SI1,61.2,57.0,5.6,5.64,3.44,1712
18658,0.9,Good,H,SI1,59.0,62.0,6.23,6.27,3.69,3577
25618,0.74,Ideal,D,VS2,62.0,57.0,5.79,5.83,3.6,3487
4948,0.64,Ideal,H,SI1,61.8,55.0,5.56,5.57,3.44,1880
11221,1.5,Premium,G,SI1,62.3,58.0,7.27,7.33,4.55,10428
21003,0.42,Ideal,G,VS1,61.8,57.0,4.79,4.82,2.97,921
8164,1.21,Premium,G,VS1,59.5,58.0,6.97,7.01,4.16,8305
13200,1.56,Ideal,J,VS1,62.5,56.0,7.38,7.46,4.64,8763
22534,0.31,Ideal,D,IF,61.1,56.0,4.39,4.42,2.69,1251
144,0.36,Premium,J,SI1,61.3,60.0,4.59,4.52,2.79,541
15839,1.13,Ideal,H,VS2,62.0,57.0,6.61,6.69,4.12,6045
13499,0.35,Premium,I,VS2,61.2,58.0,4.57,4.55,2.79,630
23773,1.71,Ideal,H,SI1,62.2,56.0,7.74,7.7,4.8,12641
11021,0.53,Ideal,D,VS2,62.3,56.0,5.17,5.14,3.21,1956
10247,0.91,Fair,D,VS2,65.7,56.0,6.1,6.05,3.99,4107
11701,0.36,Ideal,D,VS1,61.7,55.0,4.58,4.62,2.84,1094
18100,0.38,Ideal,G,VS1,61.8,56.0,4.65,4.64,2.87,1069
9440,0.58,Ideal,E,SI1,61.5,55.0,5.34,5.39,3.3,1636
17258,0.51,Ideal,H,SI2,62.1,55.0,5.12,5.14,3.18,1016
13342,0.41,Very Good,F,VVS2,60.3,58.0,4.79,4.83,2.9,1115
18437,0.7,Very Good,F,VS1,61.8,59.0,5.66,5.76,3.53,2895
21579,0.55,Ideal,E,SI1,62.1,55.0,5.26,5.21,3.25,1668
2581,0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,1168
980,0.34,Ideal,I,IF,61.3,55.0,4.52,4.55,2.78,695
3217,0.62,Ideal,D,SI1,62.2,55.0,5.45,5.51,3.41,1959
25395,0.7,Ideal,G,VVS2,59.9,58.0,5.78,5.8,3.47,3234
9565,0.4,Ideal,G,VS1,60.7,57.0,4.77,4.78,2.9,877
3648,0.4,Ideal,F,VS2,62.6,56.0,4.71,4.72,2.95,790
5594,2.55,Premium,I,SI2,62.9,58.0,8.7,8.59,5.44,14351
25240,0.82,Ideal,I,VS1,62.3,57.0,5.98,6.02,3.74,2522
21585,1.5,Fair,H,I1,69.3,61.0,6.99,6.81,4.78,3175
24576,0.42,Premium,F,SI1,60.6,58.0,4.89,4.81,2.94,966
5427,0.4,Very Good,G,SI1,62.6,55.3,4.69,4.71,2.93,795
5448,0.26,Very Good,F,VVS1,59.0,61.0,4.17,4.2,2.47,547
16772,0.33,Ideal,I,IF,62.1,55.0,4.41,4.44,2.75,694
16921,1.01,Ideal,E,VVS2,60.0,55.0,6.56,6.6,3.95,9310
23909,0.41,Premium,I,VVS2,62.1,58.0,4.78,4.76,2.96,1061
21355,0.35,Ideal,E,VS2,61.6,55.0,4.54,4.49,2.78,984
18839,0.9,Very Good,G,SI1,63.8,57.0,6.04,6.13,3.88,3752
4795,0.31,Premium,E,VVS2,61.4,58.0,4.33,4.36,2.67,816
24120,0.3,Ideal,G,VS1,61.4,55.0,4.38,4.32,2.67,673
23365,1.51,Very Good,H,VVS2,63.1,56.0,7.33,7.28,4.61,9332
12860,1.5,Very Good,G,VS2,63.5,54.0,7.26,7.22,4.6,13239
25560,1.07,Very Good,G,VS2,62.3,57.0,6.56,6.47,4.06,6274
12495,0.77,Ideal,H,SI1,61.3,56.0,5.87,5.91,3.61,3089
18450,1.08,Ideal,G,SI2,61.8,56.0,6.54,6.6,4.06,4814
10991,1.01,Premium,F,SI1,61.9,56.0,6.53,6.45,4.02,5599
5219,1.16,Ideal,F,VS2,61.4,56.0,6.83,6.78,4.18,9432
14207,1.27,Premium,I,SI2,62.0,60.0,6.91,6.86,4.27,4836
8712,0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,607
1726,0.39,Very Good,G,SI1,62.5,55.0,4.68,4.7,2.93,694
15480,0.32,Premium,I,VVS1,63.0,58.0,4.38,4.32,2.74,756
3921,0.31,Ideal,G,VS1,61.9,56.0,4.38,4.34,2.7,695
8233,0.31,Ideal,H,VS1,61.6,56.0,4.34,4.36,2.68,544
14640,1.75,Ideal,H,I1,,54.9,7.75,7.78,4.78,7276
12592,0.32,Ideal,F,VS2,61.9,55.0,4.41,4.45,2.74,602
18877,0.76,Ideal,F,VS2,61.6,55.0,5.88,5.9,3.63,2725
25869,0.42,Ideal,F,VVS1,61.5,56.0,4.85,4.87,2.99,1223
26124,1.07,Premium,H,SI1,60.7,60.0,6.64,6.61,4.02,4764
12486,0.93,Ideal,F,SI2,61.9,57.0,6.21,6.25,3.86,3941
23731,0.27,Very Good,D,VS1,59.9,58.0,4.17,4.24,2.52,470
16358,0.33,Very Good,H,IF,61.7,59.0,4.43,4.45,2.74,787
14747,0.41,Ideal,F,VVS2,61.2,56.0,4.78,4.82,2.94,1323
6240,0.33,Ideal,E,VVS1,61.7,56.0,4.46,4.48,2.76,984
1202,0.34,Premium,G,VVS1,61.5,59.0,4.5,4.47,2.76,1122
3804,0.82,Premium,E,SI1,61.2,61.0,5.98,5.95,3.65,3211
5097,0.53,Premium,G,VS2,59.9,60.0,5.28,5.24,3.15,1435
7761,0.24,Premium,H,VVS1,60.8,59.0,4.02,4.0,2.44,554
5767,0.75,Very Good,E,SI1,61.1,59.0,5.85,5.9,3.59,3005
19202,0.7,Premium,G,VVS1,62.8,58.0,5.68,5.62,3.55,3234
12366,0.3,Ideal,F,VS2,62.7,57.0,4.27,4.31,2.69,605
10958,0.7,Good,D,SI2,58.3,60.0,5.81,5.89,3.41,2242
22251,0.72,Very Good,E,VS2,63.2,58.0,5.67,5.72,3.6,2923
281,0.7,Good,H,VVS1,62.7,56.0,5.6,5.66,3.53,2877
19742,0.33,Premium,I,VVS2,61.0,59.0,4.41,4.44,2.7,579
19138,1.05,Ideal,E,VS1,62.6,57.0,6.5,6.44,4.05,7762
15191,0.33,Ideal,F,VVS1,61.7,57.0,4.44,4.47,2.75,955
18057,1.06,Very Good,H,VS1,61.9,58.0,6.57,6.49,4.04,5627
19409,0.5,Good,E,VVS2,58.9,61.0,5.18,5.2,3.06,2183
11930,0.31,Premium,G,SI1,61.8,58.0,4.35,4.32,2.68,553
13004,1.01,Good,D,SI2,63.6,56.0,6.38,6.33,4.04,4805
19042,0.32,Ideal,G,IF,61.9,53.0,4.42,4.47,2.75,918
14502,0.32,Premium,G,VVS2,62.3,58.0,4.38,4.35,2.72,936
13245,0.25,Premium,F,VVS1,60.7,59.0,4.1,4.07,2.48,740
23543,0.42,Ideal,D,VVS1,62.8,56.0,4.8,4.76,3.0,1621
17712,1.0,Premium,F,SI1,62.8,59.0,6.36,6.32,3.98,4939
22807,1.51,Good,J,SI2,58.1,64.0,7.57,7.53,4.39,6215
26954,1.02,Premium,G,SI1,62.3,59.0,6.44,6.4,4.0,4718
23335,0.3,Ideal,F,VS2,62.3,53.5,4.27,4.32,2.68,601
16795,0.57,Ideal,D,VS2,62.1,56.0,5.29,5.34,3.3,1864
14210,0.35,Ideal,F,SI1,61.5,55.9,4.53,4.56,2.8,596
20176,0.61,Very Good,E,SI1,62.1,55.0,5.43,5.46,3.38,1829
11007,0.42,Very Good,I,SI1,61.2,60.0,4.78,4.82,2.94,626
15040,0.33,Ideal,G,VVS2,61.7,56.0,4.42,4.46,2.74,752
13991,1.52,Premium,E,VS1,60.6,58.0,7.44,7.38,4.49,16779
5105,1.19,Ideal,F,SI1,62.1,56.0,6.81,6.84,4.24,5937
19380,2.04,Very Good,I,SI2,62.5,52.0,8.02,8.17,5.06,14477
4342,0.32,Premium,G,VS1,61.2,62.0,4.45,4.41,2.71,773
18815,0.51,Premium,G,VVS2,59.1,59.0,5.21,5.18,3.07,1974
4903,1.51,Good,H,SI2,62.8,60.0,7.22,7.26,4.55,7929
13919,1.21,Ideal,G,VS2,61.5,56.0,6.83,6.88,4.22,8294
16483,1.51,Premium,I,SI2,62.6,59.0,7.28,7.31,4.57,7162
11792,0.52,Ideal,G,VVS2,60.9,56.0,5.22,5.26,3.19,1858
1195,0.41,Ideal,E,VVS1,61.9,55.0,4.78,4.79,2.96,1367
20687,0.57,Premium,E,SI1,62.5,57.0,5.28,5.22,3.28,1429
4000,0.35,Premium,H,VS2,59.6,62.0,4.62,4.57,2.74,709
16498,0.53,Ideal,D,SI2,60.4,57.0,5.26,5.3,3.19,1314
21574,0.4,Good,D,SI1,63.5,55.0,4.67,4.72,2.98,720
17286,0.9,Very Good,D,VS1,62.2,58.0,6.14,6.18,3.83,6208
22977,0.71,Good,J,VS2,63.5,64.0,5.65,5.6,3.57,1644
10847,0.7,Good,E,SI2,56.9,61.0,5.85,5.9,3.34,1793
2156,0.35,Ideal,F,VS2,61.4,54.0,4.58,4.54,2.8,906
2978,0.4,Ideal,E,VVS2,62.2,56.0,4.71,4.78,2.95,1158
2842,0.35,Premium,F,SI1,60.2,58.0,4.6,4.54,2.75,748
706,0.31,Very Good,H,VS2,60.0,60.0,4.4,4.43,2.65,489
20770,0.91,Very Good,E,SI1,63.7,59.0,6.13,6.17,3.92,4188
1993,1.7,Good,G,VS1,63.5,56.0,7.53,7.64,4.82,14445
24386,0.39,Premium,F,VS1,60.6,55.0,4.77,4.73,2.88,1092
23245,0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,3517
25797,0.71,Ideal,D,VVS2,61.3,57.0,5.7,5.81,3.53,3856
21250,0.7,Good,F,SI1,,59.0,5.58,5.64,3.56,1988
9508,0.31,Good,F,VVS1,63.6,61.0,4.21,4.25,2.69,742
9764,0.31,Ideal,G,VVS2,61.8,56.0,4.36,4.31,2.68,907
19655,1.1,Very Good,H,SI1,62.1,58.0,6.59,6.61,4.1,4276
853,0.32,Premium,H,SI1,61.3,60.0,4.36,4.42,2.69,449
19378,1.07,Ideal,E,SI2,62.4,57.0,6.52,6.55,4.08,4613
11474,0.32,Ideal,G,SI1,60.9,57.0,4.46,4.44,2.71,612
8896,0.31,Ideal,F,VVS1,62.0,54.0,4.34,4.37,2.7,840
26202,0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,816
7011,2.01,Very Good,I,VS1,63.5,59.0,8.03,7.93,5.07,14792
20984,0.54,Very Good,E,SI2,62.4,57.7,5.19,5.2,3.25,1278
20911,0.35,Premium,D,SI1,61.0,60.0,4.58,4.54,2.78,827
14323,1.22,Premium,E,VVS1,61.1,60.0,6.87,6.85,4.19,13824
18621,1.03,Ideal,D,SI2,60.5,58.0,6.52,6.58,3.96,5491
394,0.3,Ideal,E,VVS2,61.8,56.0,4.35,4.33,2.68,1013
19832,0.35,Very Good,G,IF,62.1,56.0,4.54,4.57,2.82,833
4112,0.3,Ideal,D,VS2,62.3,54.0,4.29,4.34,2.69,710
2483,0.5,Ideal,D,VS2,61.2,55.0,5.12,5.07,3.12,1808
21426,0.3,Very Good,J,SI1,63.4,54.0,4.29,4.23,2.7,450
24336,1.51,Very Good,I,VS1,61.1,61.0,7.32,7.37,4.49,10215
11579,1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,6133
12125,0.7,Very Good,I,VS1,62.4,58.0,5.62,5.67,3.52,1971
15201,0.35,Ideal,D,VS2,60.6,56.0,4.54,4.57,2.76,829
15640,0.54,Ideal,G,SI1,61.9,55.0,5.24,5.26,3.25,1736
22543,1.01,Very Good,F,VS2,62.1,57.0,6.38,6.43,3.98,7098
8911,1.22,Ideal,H,VS1,62.7,55.0,6.82,6.73,4.25,5773
7004,0.3,Premium,D,SI1,62.4,60.0,4.23,4.26,2.65,552
4645,0.8,Premium,G,IF,62.6,58.0,5.89,5.93,3.7,4268
16351,0.7,Good,H,SI1,63.3,60.0,5.57,5.65,3.55,2029
8385,1.01,Premium,F,VS2,60.4,59.0,6.52,6.46,3.92,6271
15309,0.54,Premium,H,VS1,62.4,55.0,5.25,5.2,3.26,1637
8909,0.83,Ideal,F,SI1,62.2,55.0,6.01,6.03,3.74,3560
6004,0.91,Premium,E,SI1,60.5,61.0,6.23,6.19,3.76,4138
14403,0.32,Very Good,I,VS2,63.0,56.0,4.38,4.42,2.77,449
25438,0.43,Premium,G,VVS1,61.3,57.0,4.87,4.85,2.98,1264
8040,0.75,Very Good,D,SI1,,55.0,5.87,5.92,3.58,2872
10404,1.33,Ideal,J,VS1,61.3,57.0,7.08,7.11,4.35,5852
11727,0.39,Ideal,E,VVS2,62.1,54.6,4.67,4.7,2.91,1100
11454,1.2,Ideal,G,VS2,62.8,54.0,6.75,6.79,4.25,8414
7332,1.2,Very Good,I,SI1,61.2,62.0,6.75,6.84,4.16,5226
24037,0.4,Ideal,I,VVS1,62.3,53.7,4.72,4.74,2.95,870
13404,1.01,Premium,F,VVS2,59.9,58.0,6.54,6.49,3.9,8905
4551,0.7,Good,G,SI1,63.7,60.0,5.57,5.51,3.53,2150
21359,1.0,Fair,F,SI1,67.1,57.0,6.06,6.1,4.08,4328
13411,1.03,Very Good,F,SI2,61.8,59.0,6.43,6.48,3.99,4414
726,1.25,Ideal,I,SI2,63.3,56.0,6.87,6.83,4.34,5292
18845,0.34,Ideal,H,SI1,61.5,55.0,4.53,4.55,2.79,647
26773,0.71,Ideal,E,SI2,62.3,57.0,5.66,5.74,3.55,2190
10923,0.32,Ideal,G,VVS1,61.4,55.0,4.44,4.42,2.72,1080
6281,0.34,Ideal,E,VVS1,62.1,57.0,4.46,4.5,2.78,1014
9482,0.4,Premium,F,VS1,61.4,58.0,4.73,4.75,2.91,982
4545,0.71,Ideal,D,VS2,62.5,55.0,5.71,5.74,3.58,3217
10093,0.41,Ideal,F,VS2,,57.0,4.78,4.73,2.98,1107
17012,0.3,Ideal,I,VS2,61.6,57.0,4.28,4.33,2.65,438
10074,1.0,Very Good,H,SI2,64.1,54.0,6.3,6.33,4.05,3991
615,0.32,Ideal,G,VVS1,61.9,56.0,4.4,4.39,2.72,1080
5636,1.02,Very Good,H,VS2,62.4,57.0,6.43,6.35,3.99,5383
17389,0.7,Ideal,E,SI1,60.1,57.0,5.78,5.83,3.49,2929
10340,0.52,Very Good,J,VVS1,61.7,55.5,5.17,5.19,3.19,1363
19483,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,680
4177,0.3,Ideal,E,VS2,62.4,57.0,4.29,4.24,2.66,844
7909,1.12,Very Good,J,SI2,58.5,60.0,6.83,6.89,4.01,4066
16980,0.33,Ideal,E,VVS2,61.9,57.0,4.44,4.47,2.75,917
8938,1.48,Very Good,H,SI2,62.3,58.0,7.18,7.23,4.49,7244
23916,0.44,Ideal,G,VVS1,61.8,55.0,4.86,4.91,3.02,1235
16452,1.01,Premium,H,SI1,58.2,62.0,6.54,6.48,3.78,4191
8758,1.02,Very Good,G,VS1,62.0,59.0,6.39,6.45,3.98,6126
24070,1.01,Very Good,E,SI1,62.8,57.0,6.35,6.39,4.0,5411
23798,0.56,Ideal,G,VVS2,62.0,54.0,5.28,5.32,3.29,1949
17073,0.3,Very Good,G,VS2,63.5,59.0,4.22,4.17,2.66,644
10213,0.59,Very Good,F,VVS2,63.5,59.0,5.28,5.3,3.36,2302
11467,0.46,Very Good,E,VS1,58.7,60.0,5.08,5.15,3.0,1452
5821,1.06,Ideal,G,VS1,61.2,56.0,6.56,6.62,4.03,7790
20598,0.52,Ideal,F,VS2,60.6,55.0,5.19,5.27,3.17,1662
4130,1.53,Very Good,H,SI1,60.4,60.0,7.39,7.44,4.48,9332
10465,1.34,Premium,G,VS2,61.0,60.0,7.13,7.07,4.33,7780
16469,1.51,Premium,H,I1,61.9,58.0,7.39,7.34,4.56,6038
489,0.83,Very Good,D,IF,59.7,53.0,6.14,6.23,3.69,7889
6949,1.28,Good,G,SI1,57.6,62.0,7.17,7.13,4.12,6175
14093,0.32,Very Good,F,VVS1,61.6,56.0,4.37,4.41,2.7,886
17621,0.9,Fair,H,VS2,64.6,54.0,6.09,6.14,3.95,3725
12970,0.36,Ideal,H,IF,61.6,56.0,4.56,4.59,2.82,912
11061,0.96,Fair,H,I1,68.9,59.0,6.09,5.96,4.15,1773
19693,0.34,Ideal,E,VS2,62.1,54.0,4.52,4.5,2.8,956
21737,0.33,Ideal,D,VS2,62.3,56.0,4.46,4.43,2.77,1002
25112,0.72,Very Good,G,SI1,63.1,57.0,5.71,5.67,3.59,2385
26745,0.8,Premium,H,VS2,61.2,53.0,6.05,5.98,3.68,2867
10547,0.32,Ideal,D,VVS2,60.6,56.0,4.47,4.5,2.72,1066
10109,2.04,Ideal,I,SI1,60.2,56.0,8.19,8.26,4.95,16718
12192,1.67,Very Good,G,VVS2,61.6,57.0,7.61,7.69,4.71,17028
10612,1.0,Ideal,G,VS1,62.9,57.0,6.36,6.32,3.99,6290
8035,2.01,Premium,I,SI1,61.3,60.0,8.09,8.05,4.95,11646
4204,1.02,Very Good,D,VS2,59.8,61.0,6.54,6.61,3.93,6785
18677,1.01,Very Good,F,VS2,59.2,59.0,6.49,6.61,3.88,6257
15240,0.9,Premium,E,SI1,62.3,56.0,6.21,6.14,3.85,4502
23181,0.73,Premium,I,VVS2,60.6,58.0,5.84,5.78,3.52,2519
8987,1.0,Good,E,VS1,60.1,63.0,6.42,6.45,3.87,7556
9359,0.73,Ideal,D,VS1,61.1,57.0,5.85,5.81,3.56,3509
11094,0.38,Very Good,E,VS1,63.0,56.0,4.61,4.63,2.91,891
